Tamper ID,Tamper Category,Relation / Component,Artifact / Fixture,Mutation,Expected Rejection Layer,Observed Rejection Layer,Expected Result,Observed Result,Status,Error Class,Error Message Snippet,Backend,SP1 Proof Backed,Proof Generated For Original,Tampered Proof Generated,Tampered Verify Passed,Public Input Binding Checked,Dataset Root Checked,Manifest Hash Checked,Audit Report Hash Checked,Checkpoint Hash Checked,Target Sync Checked,Runtime Seconds,Git Commit,Notes
tamper_recursive_child_step_start_training_aggregation_recursive_t32,minibatch_index,training_aggregation_recursive_t32,artifacts/reports/provenance/sp1/training_aggregation_recursive_t32/tamper_report.json,change child step_start,python_semantic_oracle,python_semantic_oracle,reject,rejected,rejected_as_expected,TamperRejected,chunk step span mismatch,SP1 recursive aggregation,True,True,False,False,False,False,False,False,False,False,0.000132,,"child proofs verified inside the aggregate guest; T=32, flat topology; requires a CUDA prover; reused existing SP1 provenance tamper_report.json"
tamper_recursive_child_step_start_training_aggregation_recursive_t64,minibatch_index,training_aggregation_recursive_t64,artifacts/reports/provenance/sp1/training_aggregation_recursive_t64/tamper_report.json,change child step_start,python_semantic_oracle,python_semantic_oracle,reject,rejected,rejected_as_expected,TamperRejected,chunk step span mismatch,SP1 recursive aggregation,True,True,False,False,False,False,False,False,False,False,0.000133,,"child proofs verified inside the aggregate guest; T=64, flat topology; requires a CUDA prover; reused existing SP1 provenance tamper_report.json"
tamper_recursive_child_target_checkpoint_training_aggregation_binary_native_t16,target_network_sync,training_aggregation_binary_native_t16,artifacts/reports/provenance/sp1/training_aggregation_binary_native_t16/tamper_report.json,change child target checkpoint hash,python_semantic_oracle,python_semantic_oracle,reject,rejected,rejected_as_expected,TamperRejected,tree_root_hash mismatch,SP1 recursive aggregation,True,True,False,False,False,False,False,False,False,True,0.000151,,"child proofs verified inside the aggregate guest; T=16, binary_tree topology; requires a CUDA prover; reused existing SP1 provenance tamper_report.json"
tamper_recursive_child_target_checkpoint_training_aggregation_groth16_t16,target_network_sync,training_aggregation_groth16_t16,artifacts/reports/provenance/sp1/training_aggregation_groth16_t16/tamper_report.json,change child target checkpoint hash,python_semantic_oracle,python_semantic_oracle,reject,rejected,rejected_as_expected,TamperRejected,target checkpoint link mismatch,SP1 recursive aggregation,True,True,False,False,False,False,False,False,False,True,0.000154,,"child proofs verified inside the aggregate guest; T=16, groth16_child topology; requires a CUDA prover; reused existing SP1 provenance tamper_report.json"
tamper_recursive_child_target_checkpoint_training_aggregation_recursive_t16,target_network_sync,training_aggregation_recursive_t16,artifacts/reports/provenance/sp1/training_aggregation_recursive_t16/tamper_report.json,change child target checkpoint hash,python_semantic_oracle,python_semantic_oracle,reject,rejected,rejected_as_expected,TamperRejected,target checkpoint link mismatch,SP1 recursive aggregation,True,True,False,False,False,False,False,False,False,True,0.000132,,"child proofs verified inside the aggregate guest; T=16, flat topology; requires a CUDA prover; reused existing SP1 provenance tamper_report.json"
tamper_recursive_child_target_checkpoint_training_aggregation_recursive_t32,target_network_sync,training_aggregation_recursive_t32,artifacts/reports/provenance/sp1/training_aggregation_recursive_t32/tamper_report.json,change child target checkpoint hash,python_semantic_oracle,python_semantic_oracle,reject,rejected,rejected_as_expected,TamperRejected,target checkpoint link mismatch,SP1 recursive aggregation,True,True,False,False,False,False,False,False,False,True,0.000135,,"child proofs verified inside the aggregate guest; T=32, flat topology; requires a CUDA prover; reused existing SP1 provenance tamper_report.json"
tamper_recursive_child_target_checkpoint_training_aggregation_recursive_t64,target_network_sync,training_aggregation_recursive_t64,artifacts/reports/provenance/sp1/training_aggregation_recursive_t64/tamper_report.json,change child target checkpoint hash,python_semantic_oracle,python_semantic_oracle,reject,rejected,rejected_as_expected,TamperRejected,target checkpoint link mismatch,SP1 recursive aggregation,True,True,False,False,False,False,False,False,False,True,0.000131,,"child proofs verified inside the aggregate guest; T=64, flat topology; requires a CUDA prover; reused existing SP1 provenance tamper_report.json"
tamper_recursive_child_vkey_hash_training_aggregation_binary_native_t16,proof_public_input,training_aggregation_binary_native_t16,artifacts/reports/provenance/sp1/training_aggregation_binary_native_t16/tamper_report.json,substitute an unexpected child verifying key,public_input_binding,public_input_binding,reject,rejected,rejected_as_expected,TamperRejected,unexpected child verification key,SP1 recursive aggregation,True,True,False,False,True,False,False,False,True,False,0.000147,,"child proofs verified inside the aggregate guest; T=16, binary_tree topology; requires a CUDA prover; reused existing SP1 provenance tamper_report.json"
tamper_recursive_child_vkey_hash_training_aggregation_groth16_t16,proof_public_input,training_aggregation_groth16_t16,artifacts/reports/provenance/sp1/training_aggregation_groth16_t16/tamper_report.json,substitute an unexpected child verifying key,public_input_binding,public_input_binding,reject,rejected,rejected_as_expected,TamperRejected,unexpected child verification key,SP1 recursive aggregation,True,True,False,False,True,False,False,False,True,False,0.000137,,"child proofs verified inside the aggregate guest; T=16, groth16_child topology; requires a CUDA prover; reused existing SP1 provenance tamper_report.json"
tamper_recursive_child_vkey_hash_training_aggregation_recursive_t16,proof_public_input,training_aggregation_recursive_t16,artifacts/reports/provenance/sp1/training_aggregation_recursive_t16/tamper_report.json,substitute an unexpected child verifying key,public_input_binding,public_input_binding,reject,rejected,rejected_as_expected,TamperRejected,unexpected child verification key,SP1 recursive aggregation,True,True,False,False,True,False,False,False,True,False,0.000134,,"child proofs verified inside the aggregate guest; T=16, flat topology; requires a CUDA prover; reused existing SP1 provenance tamper_report.json"
tamper_recursive_child_vkey_hash_training_aggregation_recursive_t32,proof_public_input,training_aggregation_recursive_t32,artifacts/reports/provenance/sp1/training_aggregation_recursive_t32/tamper_report.json,substitute an unexpected child verifying key,public_input_binding,public_input_binding,reject,rejected,rejected_as_expected,TamperRejected,unexpected child verification key,SP1 recursive aggregation,True,True,False,False,True,False,False,False,True,False,0.000131,,"child proofs verified inside the aggregate guest; T=32, flat topology; requires a CUDA prover; reused existing SP1 provenance tamper_report.json"
tamper_recursive_child_vkey_hash_training_aggregation_recursive_t64,proof_public_input,training_aggregation_recursive_t64,artifacts/reports/provenance/sp1/training_aggregation_recursive_t64/tamper_report.json,substitute an unexpected child verifying key,public_input_binding,public_input_binding,reject,rejected,rejected_as_expected,TamperRejected,unexpected child verification key,SP1 recursive aggregation,True,True,False,False,True,False,False,False,True,False,0.00013,,"child proofs verified inside the aggregate guest; T=64, flat topology; requires a CUDA prover; reused existing SP1 provenance tamper_report.json"
tamper_recursive_valid_child_wrong_position_training_aggregation_binary_native_t16,minibatch_index,training_aggregation_binary_native_t16,artifacts/reports/provenance/sp1/training_aggregation_binary_native_t16/tamper_report.json,move a valid child proof to the wrong position,python_semantic_oracle,rust_execute,reject,rejected,rejected_as_expected,TamperRejected,child proof order mismatch,SP1 recursive aggregation,True,True,False,False,False,False,False,False,False,False,0.000148,,"child proofs verified inside the aggregate guest; T=16, binary_tree topology; requires a CUDA prover; reused existing SP1 provenance tamper_report.json"
tamper_recursive_valid_child_wrong_position_training_aggregation_groth16_t16,minibatch_index,training_aggregation_groth16_t16,artifacts/reports/provenance/sp1/training_aggregation_groth16_t16/tamper_report.json,move a valid child proof to the wrong position,python_semantic_oracle,rust_execute,reject,rejected,rejected_as_expected,TamperRejected,child proof order mismatch,SP1 recursive aggregation,True,True,False,False,False,False,False,False,False,False,0.000158,,"child proofs verified inside the aggregate guest; T=16, groth16_child topology; requires a CUDA prover; reused existing SP1 provenance tamper_report.json"
tamper_recursive_valid_child_wrong_position_training_aggregation_recursive_t16,minibatch_index,training_aggregation_recursive_t16,artifacts/reports/provenance/sp1/training_aggregation_recursive_t16/tamper_report.json,move a valid child proof to the wrong position,python_semantic_oracle,rust_execute,reject,rejected,rejected_as_expected,TamperRejected,child proof order mismatch,SP1 recursive aggregation,True,True,False,False,False,False,False,False,False,False,0.000131,,"child proofs verified inside the aggregate guest; T=16, flat topology; requires a CUDA prover; reused existing SP1 provenance tamper_report.json"
tamper_recursive_valid_child_wrong_position_training_aggregation_recursive_t32,minibatch_index,training_aggregation_recursive_t32,artifacts/reports/provenance/sp1/training_aggregation_recursive_t32/tamper_report.json,move a valid child proof to the wrong position,python_semantic_oracle,rust_execute,reject,rejected,rejected_as_expected,TamperRejected,child proof order mismatch,SP1 recursive aggregation,True,True,False,False,False,False,False,False,False,False,0.000131,,"child proofs verified inside the aggregate guest; T=32, flat topology; requires a CUDA prover; reused existing SP1 provenance tamper_report.json"
tamper_recursive_valid_child_wrong_position_training_aggregation_recursive_t64,minibatch_index,training_aggregation_recursive_t64,artifacts/reports/provenance/sp1/training_aggregation_recursive_t64/tamper_report.json,move a valid child proof to the wrong position,python_semantic_oracle,rust_execute,reject,rejected,rejected_as_expected,TamperRejected,child proof order mismatch,SP1 recursive aggregation,True,True,False,False,False,False,False,False,False,False,0.00013,,"child proofs verified inside the aggregate guest; T=64, flat topology; requires a CUDA prover; reused existing SP1 provenance tamper_report.json"
tamper_recursive_valid_children_broken_chain_training_aggregation_binary_native_t16,checkpoint_hash,training_aggregation_binary_native_t16,artifacts/reports/provenance/sp1/training_aggregation_binary_native_t16/tamper_report.json,keep every child proof valid but break the checkpoint chain,python_semantic_oracle,rust_execute,reject,rejected,rejected_as_expected,TamperRejected,tree_root_hash mismatch,SP1 recursive aggregation,True,True,False,False,False,False,False,False,True,False,0.000167,,"child proofs verified inside the aggregate guest; T=16, binary_tree topology; requires a CUDA prover; reused existing SP1 provenance tamper_report.json"
tamper_recursive_valid_children_broken_chain_training_aggregation_groth16_t16,checkpoint_hash,training_aggregation_groth16_t16,artifacts/reports/provenance/sp1/training_aggregation_groth16_t16/tamper_report.json,keep every child proof valid but break the checkpoint chain,python_semantic_oracle,rust_execute,reject,rejected,rejected_as_expected,TamperRejected,checkpoint link mismatch,SP1 recursive aggregation,True,True,False,False,False,False,False,False,True,False,0.000143,,"child proofs verified inside the aggregate guest; T=16, groth16_child topology; requires a CUDA prover; reused existing SP1 provenance tamper_report.json"
tamper_recursive_valid_children_broken_chain_training_aggregation_recursive_t16,checkpoint_hash,training_aggregation_recursive_t16,artifacts/reports/provenance/sp1/training_aggregation_recursive_t16/tamper_report.json,keep every child proof valid but break the checkpoint chain,python_semantic_oracle,rust_execute,reject,rejected,rejected_as_expected,TamperRejected,checkpoint link mismatch,SP1 recursive aggregation,True,True,False,False,False,False,False,False,True,False,0.000155,,"child proofs verified inside the aggregate guest; T=16, flat topology; requires a CUDA prover; reused existing SP1 provenance tamper_report.json"
tamper_recursive_valid_children_broken_chain_training_aggregation_recursive_t32,checkpoint_hash,training_aggregation_recursive_t32,artifacts/reports/provenance/sp1/training_aggregation_recursive_t32/tamper_report.json,keep every child proof valid but break the checkpoint chain,python_semantic_oracle,rust_execute,reject,rejected,rejected_as_expected,TamperRejected,checkpoint link mismatch,SP1 recursive aggregation,True,True,False,False,False,False,False,False,True,False,0.000155,,"child proofs verified inside the aggregate guest; T=32, flat topology; requires a CUDA prover; reused existing SP1 provenance tamper_report.json"
tamper_recursive_valid_children_broken_chain_training_aggregation_recursive_t64,checkpoint_hash,training_aggregation_recursive_t64,artifacts/reports/provenance/sp1/training_aggregation_recursive_t64/tamper_report.json,keep every child proof valid but break the checkpoint chain,python_semantic_oracle,rust_execute,reject,rejected,rejected_as_expected,TamperRejected,checkpoint link mismatch,SP1 recursive aggregation,True,True,False,False,False,False,False,False,True,False,0.000153,,"child proofs verified inside the aggregate guest; T=64, flat topology; requires a CUDA prover; reused existing SP1 provenance tamper_report.json"
tamper_reward_before_commit,reward,dataset_provenance,dataset_provenance,increase reward before commitment,dataset_audit,dataset_audit,reject,rejected,rejected_as_expected,ValueError,ValueError: raw_trajectory_hash does not match raw_episodes.jsonl,Python semantic oracle,False,,,,False,False,False,False,False,False,0.001576,,
tamper_training_update_action,action,training_update,zk_backend/test_vectors/training_update_case_0.json,change transition action,python_semantic_oracle,python_semantic_oracle,reject,rejected,rejected_as_expected,TamperRejected,leaf_hash mismatch,SP1 training update,True,True,False,False,False,False,False,False,False,False,0.000121,,reused existing SP1 provenance tamper_report.json
tamper_training_update_checkpoint_hash_t,checkpoint_hash,training_update,zk_backend/test_vectors/training_update_case_0.json,change input checkpoint hash,python_semantic_oracle,python_semantic_oracle,reject,rejected,rejected_as_expected,TamperRejected,checkpoint_hash_t mismatch,SP1 training update,True,True,False,False,False,False,False,False,True,False,0.000116,,reused existing SP1 provenance tamper_report.json
tamper_training_update_checkpoint_hash_t_plus_1,checkpoint_hash,training_update,zk_backend/test_vectors/training_update_case_0.json,change output checkpoint hash,python_semantic_oracle,rust_execute,reject,rejected,rejected_as_expected,checkpoint_hash_t_plus_1 mismatch,checkpoint_hash_t_plus_1 mismatch: '0f787ece7043b5e8de537df4ba84ea068b541bf655507c9f316215aac0b45c07' != 'af787ece7043b5e8de537df4ba84ea068b541bf655507c9f316215aac0b45c07',SP1 training update,True,True,False,False,False,False,False,False,True,False,0.000124,,reused existing SP1 provenance tamper_report.json
tamper_training_update_config_hash,manifest_hash,training_update,zk_backend/test_vectors/training_update_case_0.json,change manifest/config hash,python_semantic_oracle,python_semantic_oracle,reject,rejected,rejected_as_expected,TamperRejected,provenance witness mismatch,SP1 training update,True,True,False,False,False,False,True,False,False,False,0.000116,,reused existing SP1 provenance tamper_report.json
tamper_training_update_dataset_root,dataset_root,training_update,zk_backend/test_vectors/training_update_case_0.json,change dataset root,python_semantic_oracle,python_semantic_oracle,reject,rejected,rejected_as_expected,TamperRejected,dataset_root mismatch,SP1 training update,True,True,False,False,False,True,False,False,False,False,0.00012,,reused existing SP1 provenance tamper_report.json
tamper_training_update_done,done,training_update,zk_backend/test_vectors/training_update_case_0.json,flip done flag,python_semantic_oracle,python_semantic_oracle,reject,rejected,rejected_as_expected,TamperRejected,leaf_hash mismatch,SP1 training update,True,True,False,False,False,False,False,False,False,False,0.000118,,reused existing SP1 provenance tamper_report.json
tamper_training_update_gradient,gradient,training_update,zk_backend/test_vectors/training_update_case_0.json,change gradient tensor,python_semantic_oracle,rust_execute,reject,rejected,rejected_as_expected,TamperRejected,intermediates mismatch,SP1 training update,True,True,False,False,False,False,False,False,False,False,0.00012,,reused existing SP1 provenance tamper_report.json
tamper_training_update_loss,td_target,training_update,zk_backend/test_vectors/training_update_case_0.json,change claimed loss,python_semantic_oracle,python_semantic_oracle,reject,rejected,rejected_as_expected,claimed_loss mismatch,claimed_loss mismatch: 44 != 43,SP1 training update,True,True,False,False,False,False,False,False,False,False,0.000116,,reused existing SP1 provenance tamper_report.json
tamper_training_update_merkle_path,merkle_path,training_update,zk_backend/test_vectors/training_update_case_0.json,change Merkle path,python_semantic_oracle,python_semantic_oracle,reject,rejected,rejected_as_expected,TamperRejected,dataset_root mismatch,SP1 training update,True,True,False,False,False,True,False,False,False,False,0.000116,,reused existing SP1 provenance tamper_report.json
tamper_training_update_minibatch_index,minibatch_index,training_update,zk_backend/test_vectors/training_update_case_0.json,change minibatch/leaf index,python_semantic_oracle,python_semantic_oracle,reject,rejected,rejected_as_expected,TamperRejected,single-leaf Merkle path requires leaf_index 0,SP1 training update,True,True,False,False,False,False,False,False,False,False,0.000134,,reused existing SP1 provenance tamper_report.json
tamper_training_update_next_state,next_state,training_update,zk_backend/test_vectors/training_update_case_0.json,change transition next_state,python_semantic_oracle,python_semantic_oracle,reject,rejected,rejected_as_expected,TamperRejected,leaf_hash mismatch,SP1 training update,True,True,False,False,False,False,False,False,False,False,0.000124,,reused existing SP1 provenance tamper_report.json
tamper_training_update_public_input_checkpoint,proof_public_input,training_update,zk_backend/test_vectors/training_update_case_0.json,verify original proof against mutated checkpoint public input,public_input_binding,public_input_binding,reject,rejected,rejected_as_expected,checkpoint_hash_t_plus_1 mismatch,checkpoint_hash_t_plus_1 mismatch: '0f787ece7043b5e8de537df4ba84ea068b541bf655507c9f316215aac0b45c07' != 'af787ece7043b5e8de537df4ba84ea068b541bf655507c9f316215aac0b45c07',SP1 training update,True,True,False,False,True,False,False,False,True,False,0.000116,,reused existing SP1 provenance tamper_report.json
tamper_training_update_q_online,q_value,training_update,zk_backend/test_vectors/training_update_case_0.json,change claimed online Q,python_semantic_oracle,python_semantic_oracle,reject,rejected,rejected_as_expected,claimed_q_online_action mismatch,claimed_q_online_action mismatch: -23 != -24,SP1 training update,True,True,False,False,False,False,False,False,False,False,0.000119,,reused existing SP1 provenance tamper_report.json
tamper_training_update_q_target,q_value,training_update,zk_backend/test_vectors/training_update_case_0.json,change claimed target Q,python_semantic_oracle,python_semantic_oracle,reject,rejected,rejected_as_expected,claimed_q_target_next mismatch,claimed_q_target_next mismatch: 22 != 21,SP1 training update,True,True,False,False,False,False,False,False,False,False,0.000124,,reused existing SP1 provenance tamper_report.json
tamper_training_update_reward,reward,training_update,zk_backend/test_vectors/training_update_case_0.json,change transition reward,python_semantic_oracle,python_semantic_oracle,reject,rejected,rejected_as_expected,TamperRejected,leaf_hash mismatch,SP1 training update,True,True,False,False,False,False,False,False,False,False,0.000184,,reused existing SP1 provenance tamper_report.json
tamper_training_update_td_target,td_target,training_update,zk_backend/test_vectors/training_update_case_0.json,change claimed TD target,python_semantic_oracle,python_semantic_oracle,reject,rejected,rejected_as_expected,claimed_td_target mismatch,claimed_td_target mismatch: 271 != 270,SP1 training update,True,True,False,False,False,False,False,False,False,False,0.000118,,reused existing SP1 provenance tamper_report.json
tamper_training_update_weight_update,gradient,training_update,zk_backend/test_vectors/training_update_case_0.json,change update hash,python_semantic_oracle,python_semantic_oracle,reject,rejected,rejected_as_expected,claimed_update_hash mismatch,claimed_update_hash mismatch: '0e114369e488239478d170f8cf63ecc1f462a950db9ebb538fdf284a86008c8e' != '3e114369e488239478d170f8cf63ecc1f462a950db9ebb538fdf284a86008c8e',SP1 training update,True,True,False,False,False,False,False,False,False,False,0.000117,,reused existing SP1 provenance tamper_report.json
